order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,order_details,,,
338,1333,4,28-07-2016,29-07-2016,30-07-2016,1,3,DELIVERED,,,
339,1110,4,28-07-2016,31-07-2016,29-07-2016,2,7,DELIVERED,,,
340,963,4,29-07-2016,30-07-2016,31-07-2016,2,7,DELIVERED,,,
341,1357,4,31-07-2016,03-08-2016,01-08-2016,1,3,DELIVERED,,,
342,806,4,31-07-2016,01-08-2016,03-08-2016,2,7,DELIVERED,,,
343,961,4,31-07-2016,02-08-2016,01-08-2016,2,7,DELIVERED,,,
344,750,4,01-08-2016,03-08-2016,02-08-2016,2,6,DELIVERED,,,
345,1299,4,01-08-2016,04-08-2016,03-08-2016,2,6,DELIVERED,,,
346,584,4,01-08-2016,03-08-2016,02-08-2016,3,9,DELIVERED,,,
347,1004,4,02-08-2016,03-08-2016,05-08-2016,2,6,DELIVERED,,,
348,907,4,02-08-2016,05-08-2016,04-08-2016,3,9,DELIVERED,,,
349,30,3,03-08-2016,03-08-2016,NULL,1,3,PENDING,,,
350,31,3,03-08-2016,03-08-2016,NULL,1,3,PENDING,,,
351,1307,4,03-08-2016,06-08-2016,04-08-2016,1,2,DELIVERED,,,
352,16,4,03-08-2016,04-08-2016,06-08-2016,2,7,DELIVERED,,,
353,1387,4,03-08-2016,06-08-2016,06-08-2016,2,7,DELIVERED,,,
354,551,4,03-08-2016,05-08-2016,06-08-2016,3,8,DELIVERED,,,
355,1011,4,03-08-2016,05-08-2016,05-08-2016,3,8,DELIVERED,,,
356,1189,4,04-08-2016,07-08-2016,06-08-2016,2,6,DELIVERED,,,
357,14,3,05-08-2016,05-08-2016,NULL,3,8,PENDING,,,
358,1042,4,05-08-2016,07-08-2016,07-08-2016,2,7,DELIVERED,,,
359,441,4,07-08-2016,10-08-2016,10-08-2016,2,7,DELIVERED,,,
360,1300,4,07-08-2016,09-08-2016,10-08-2016,2,6,DELIVERED,,,
361,994,4,08-08-2016,09-08-2016,11-08-2016,2,6,DELIVERED,,,
362,187,4,09-08-2016,11-08-2016,11-08-2016,1,2,DELIVERED,,,
363,834,4,11-08-2016,12-08-2016,13-08-2016,3,8,DELIVERED,,,
364,373,4,12-08-2016,14-08-2016,13-08-2016,2,6,DELIVERED,,,
365,981,4,13-08-2016,14-08-2016,15-08-2016,2,6,DELIVERED,,,
366,1054,4,13-08-2016,14-08-2016,14-08-2016,3,9,DELIVERED,,,
367,527,4,14-08-2016,15-08-2016,15-08-2016,2,7,DELIVERED,,,
368,995,4,14-08-2016,15-08-2016,17-08-2016,2,7,DELIVERED,,,
369,1285,4,15-08-2016,18-08-2016,18-08-2016,1,3,DELIVERED,,,
370,758,4,15-08-2016,18-08-2016,18-08-2016,2,7,DELIVERED,,,
371,891,4,15-08-2016,16-08-2016,18-08-2016,2,7,DELIVERED,,,
372,132,4,16-08-2016,18-08-2016,18-08-2016,2,6,DELIVERED,,,
373,337,4,16-08-2016,19-08-2016,17-08-2016,2,7,DELIVERED,,,
374,1313,4,17-08-2016,19-08-2016,18-08-2016,1,2,DELIVERED,,,
375,536,4,17-08-2016,20-08-2016,20-08-2016,2,7,DELIVERED,,,
376,825,4,17-08-2016,19-08-2016,18-08-2016,2,6,DELIVERED,,,
377,1355,4,17-08-2016,19-08-2016,20-08-2016,2,6,DELIVERED,,,
378,475,4,17-08-2016,20-08-2016,20-08-2016,3,9,DELIVERED,,,
379,954,4,18-08-2016,21-08-2016,21-08-2016,2,7,DELIVERED,,,
380,1156,4,19-08-2016,20-08-2016,21-08-2016,2,7,DELIVERED,,,
381,1297,4,19-08-2016,21-08-2016,21-08-2016,2,7,DELIVERED,,,
382,199,4,20-08-2016,23-08-2016,23-08-2016,2,6,DELIVERED,,,
383,331,4,20-08-2016,23-08-2016,22-08-2016,2,7,DELIVERED,,,
384,410,4,20-08-2016,22-08-2016,23-08-2016,2,7,DELIVERED,,,
385,1274,4,20-08-2016,23-08-2016,22-08-2016,2,7,DELIVERED,,,
386,1362,4,20-08-2016,23-08-2016,23-08-2016,2,6,DELIVERED,,,
387,451,4,20-08-2016,21-08-2016,21-08-2016,3,8,DELIVERED,,,
388,1080,4,21-08-2016,24-08-2016,23-08-2016,3,8,DELIVERED,,,
389,53,4,22-08-2016,24-08-2016,25-08-2016,1,3,DELIVERED,,,
390,576,4,22-08-2016,24-08-2016,25-08-2016,3,9,DELIVERED,,,
391,61,3,23-08-2016,23-08-2016,NULL,3,9,PENDING,,,
392,176,4,23-08-2016,26-08-2016,24-08-2016,1,3,DELIVERED,,,
393,368,4,25-08-2016,26-08-2016,27-08-2016,2,6,DELIVERED,,,
394,522,4,26-08-2016,28-08-2016,29-08-2016,1,3,DELIVERED,,,
395,144,4,26-08-2016,27-08-2016,29-08-2016,2,6,DELIVERED,,,
396,542,4,27-08-2016,30-08-2016,29-08-2016,2,6,DELIVERED,,,
397,1437,4,28-08-2016,31-08-2016,29-08-2016,2,7,DELIVERED,,,
398,447,4,29-08-2016,30-08-2016,01-09-2016,1,2,DELIVERED,,,
399,1001,4,29-08-2016,01-09-2016,01-09-2016,2,7,DELIVERED,,,
400,1295,4,29-08-2016,30-08-2016,31-08-2016,2,6,DELIVERED,,,
401,103,4,30-08-2016,02-09-2016,01-09-2016,2,6,DELIVERED,,,
402,1335,4,30-08-2016,01-09-2016,31-08-2016,2,6,DELIVERED,,,
403,578,4,31-08-2016,01-09-2016,02-09-2016,1,3,DELIVERED,,,
404,396,4,31-08-2016,03-09-2016,01-09-2016,2,7,DELIVERED,,,
405,603,4,31-08-2016,01-09-2016,01-09-2016,2,6,DELIVERED,,,
406,1380,4,31-08-2016,02-09-2016,01-09-2016,2,7,DELIVERED,,,
407,77,3,01-09-2016,01-09-2016,NULL,3,8,PENDING,,,
408,1071,4,01-09-2016,02-09-2016,02-09-2016,1,2,DELIVERED,,,
409,416,4,01-09-2016,04-09-2016,04-09-2016,2,7,DELIVERED,,,
410,1151,4,01-09-2016,03-09-2016,02-09-2016,2,6,DELIVERED,,,
411,261,4,02-09-2016,04-09-2016,04-09-2016,1,3,DELIVERED,,,
412,1202,4,02-09-2016,04-09-2016,04-09-2016,1,3,DELIVERED,,,
413,717,4,02-09-2016,05-09-2016,03-09-2016,2,6,DELIVERED,,,
414,917,4,03-09-2016,06-09-2016,06-09-2016,2,7,DELIVERED,,,
415,1265,4,03-09-2016,06-09-2016,06-09-2016,2,7,DELIVERED,,,
416,1377,4,03-09-2016,04-09-2016,06-09-2016,2,7,DELIVERED,,,
417,359,4,04-09-2016,05-09-2016,06-09-2016,1,3,DELIVERED,,,
418,88,4,04-09-2016,05-09-2016,05-09-2016,2,6,DELIVERED,,,
419,14,4,04-09-2016,07-09-2016,06-09-2016,3,8,DELIVERED,,,
420,72,4,05-09-2016,06-09-2016,07-09-2016,1,3,DELIVERED,,,
421,240,4,05-09-2016,06-09-2016,08-09-2016,1,3,DELIVERED,,,
422,398,4,06-09-2016,07-09-2016,09-09-2016,2,6,DELIVERED,,,
423,1397,4,06-09-2016,09-09-2016,09-09-2016,2,7,DELIVERED,,,
424,67,4,08-09-2016,11-09-2016,11-09-2016,1,3,DELIVERED,,,
425,843,4,08-09-2016,11-09-2016,11-09-2016,2,6,DELIVERED,,,
426,944,4,08-09-2016,10-09-2016,10-09-2016,2,6,DELIVERED,,,
427,434,4,09-09-2016,10-09-2016,11-09-2016,1,2,DELIVERED,,,
428,1039,4,09-09-2016,12-09-2016,10-09-2016,2,6,DELIVERED,,,
429,153,4,10-09-2016,12-09-2016,12-09-2016,3,8,DELIVERED,,,
430,272,4,11-09-2016,13-09-2016,12-09-2016,2,6,DELIVERED,,,
431,1217,4,11-09-2016,12-09-2016,12-09-2016,2,6,DELIVERED,,,
432,169,4,12-09-2016,15-09-2016,14-09-2016,1,2,DELIVERED,,,
433,1062,4,12-09-2016,15-09-2016,13-09-2016,2,6,DELIVERED,,,
434,726,4,13-09-2016,15-09-2016,14-09-2016,2,6,DELIVERED,,,
435,77,4,14-09-2016,15-09-2016,16-09-2016,3,9,DELIVERED,,,
436,791,4,16-09-2016,19-09-2016,19-09-2016,2,7,DELIVERED,,,
437,1085,4,16-09-2016,18-09-2016,18-09-2016,2,7,DELIVERED,,,
438,314,4,16-09-2016,19-09-2016,18-09-2016,3,8,DELIVERED,,,
439,149,4,17-09-2016,20-09-2016,18-09-2016,2,6,DELIVERED,,,
440,882,4,17-09-2016,18-09-2016,19-09-2016,2,7,DELIVERED,,,
441,704,4,18-09-2016,19-09-2016,19-09-2016,1,2,DELIVERED,,,
442,667,4,18-09-2016,21-09-2016,21-09-2016,2,7,DELIVERED,,,
443,1371,4,18-09-2016,19-09-2016,20-09-2016,2,6,DELIVERED,,,
444,30,4,19-09-2016,20-09-2016,21-09-2016,1,2,DELIVERED,,,
445,362,4,19-09-2016,22-09-2016,22-09-2016,2,6,DELIVERED,,,
446,399,4,19-09-2016,21-09-2016,20-09-2016,2,7,DELIVERED,,,
447,808,4,20-09-2016,23-09-2016,22-09-2016,3,8,DELIVERED,,,
448,101,4,21-09-2016,22-09-2016,24-09-2016,2,6,DELIVERED,,,
449,492,4,21-09-2016,24-09-2016,22-09-2016,2,7,DELIVERED,,,
450,575,4,21-09-2016,24-09-2016,23-09-2016,2,7,DELIVERED,,,
451,1146,4,21-09-2016,23-09-2016,22-09-2016,2,7,DELIVERED,,,
452,997,4,22-09-2016,23-09-2016,24-09-2016,2,7,DELIVERED,,,
453,1028,4,22-09-2016,24-09-2016,25-09-2016,2,7,DELIVERED,,,
454,988,4,23-09-2016,25-09-2016,26-09-2016,2,6,DELIVERED,,,
455,1055,4,23-09-2016,24-09-2016,24-09-2016,2,7,DELIVERED,,,
456,1061,4,23-09-2016,26-09-2016,25-09-2016,3,9,DELIVERED,,,
457,1349,4,24-09-2016,27-09-2016,27-09-2016,1,3,DELIVERED,,,
458,197,4,25-09-2016,28-09-2016,26-09-2016,2,6,DELIVERED,,,
459,874,4,25-09-2016,28-09-2016,26-09-2016,2,6,DELIVERED,,,
460,691,4,25-09-2016,27-09-2016,26-09-2016,3,8,DELIVERED,,,
461,853,4,26-09-2016,27-09-2016,27-09-2016,2,7,DELIVERED,,,
462,852,4,27-09-2016,28-09-2016,29-09-2016,2,6,DELIVERED,,,
463,964,4,27-09-2016,28-09-2016,28-09-2016,3,8,DELIVERED,,,
464,74,4,28-09-2016,30-09-2016,29-09-2016,2,7,DELIVERED,,,
465,1198,4,28-09-2016,01-10-2016,01-10-2016,2,6,DELIVERED,,,
466,1440,4,28-09-2016,29-09-2016,01-10-2016,2,7,DELIVERED,,,
467,555,4,28-09-2016,30-09-2016,30-09-2016,3,8,DELIVERED,,,
468,1261,4,29-09-2016,02-10-2016,30-09-2016,1,3,DELIVERED,,,
469,1089,4,29-09-2016,02-10-2016,02-10-2016,2,7,DELIVERED,,,
470,641,4,30-09-2016,02-10-2016,02-10-2016,1,3,DELIVERED,,,
471,697,4,30-09-2016,02-10-2016,01-10-2016,1,3,DELIVERED,,,
472,468,4,30-09-2016,01-10-2016,01-10-2016,2,7,DELIVERED,,,
473,549,4,30-09-2016,02-10-2016,03-10-2016,2,7,DELIVERED,,,
474,553,4,01-10-2016,04-10-2016,04-10-2016,1,3,DELIVERED,,,
475,241,4,01-10-2016,04-10-2016,03-10-2016,2,7,DELIVERED,,,
476,559,4,01-10-2016,04-10-2016,02-10-2016,2,6,DELIVERED,,,
477,449,4,02-10-2016,05-10-2016,04-10-2016,1,2,DELIVERED,,,
478,304,4,02-10-2016,05-10-2016,03-10-2016,2,7,DELIVERED,,,
479,984,4,03-10-2016,04-10-2016,04-10-2016,2,6,DELIVERED,,,
480,686,4,04-10-2016,07-10-2016,05-10-2016,1,3,DELIVERED,,,
481,481,4,04-10-2016,07-10-2016,06-10-2016,3,9,DELIVERED,,,
482,513,4,05-10-2016,06-10-2016,06-10-2016,2,6,DELIVERED,,,
483,703,4,06-10-2016,07-10-2016,09-10-2016,1,2,DELIVERED,,,
484,421,4,06-10-2016,09-10-2016,07-10-2016,2,7,DELIVERED,,,
485,465,4,06-10-2016,08-10-2016,07-10-2016,2,7,DELIVERED,,,
486,709,4,06-10-2016,08-10-2016,09-10-2016,2,7,DELIVERED,,,
487,827,4,06-10-2016,09-10-2016,09-10-2016,2,6,DELIVERED,,,
488,921,4,06-10-2016,09-10-2016,08-10-2016,2,6,DELIVERED,,,
489,899,4,06-10-2016,08-10-2016,08-10-2016,3,8,DELIVERED,,,
490,876,4,07-10-2016,10-10-2016,09-10-2016,2,6,DELIVERED,,,
491,1048,4,08-10-2016,10-10-2016,11-10-2016,1,2,DELIVERED,,,
492,191,4,09-10-2016,10-10-2016,12-10-2016,1,2,DELIVERED,,,
493,796,4,09-10-2016,12-10-2016,11-10-2016,1,3,DELIVERED,,,
494,875,4,09-10-2016,10-10-2016,11-10-2016,2,6,DELIVERED,,,
495,712,4,10-10-2016,12-10-2016,13-10-2016,1,3,DELIVERED,,,
496,193,4,10-10-2016,12-10-2016,11-10-2016,2,6,DELIVERED,,,
497,785,4,10-10-2016,11-10-2016,11-10-2016,2,6,DELIVERED,,,
498,1331,4,10-10-2016,12-10-2016,11-10-2016,2,6,DELIVERED,,,
499,260,4,11-10-2016,14-10-2016,13-10-2016,1,2,DELIVERED,,,
500,148,4,11-10-2016,12-10-2016,13-10-2016,2,6,DELIVERED,,,
501,977,4,11-10-2016,12-10-2016,13-10-2016,2,7,DELIVERED,,,
502,401,4,12-10-2016,13-10-2016,13-10-2016,3,9,DELIVERED,,,
503,932,4,13-10-2016,16-10-2016,14-10-2016,2,6,DELIVERED,,,
504,1381,4,14-10-2016,15-10-2016,15-10-2016,1,2,DELIVERED,,,
505,721,4,14-10-2016,16-10-2016,17-10-2016,2,6,DELIVERED,,,
506,831,4,14-10-2016,16-10-2016,16-10-2016,2,6,DELIVERED,,,
507,1378,4,15-10-2016,17-10-2016,17-10-2016,1,3,DELIVERED,,,
508,1359,4,15-10-2016,18-10-2016,18-10-2016,2,6,DELIVERED,,,
509,235,4,16-10-2016,17-10-2016,17-10-2016,2,7,DELIVERED,,,
510,586,4,17-10-2016,18-10-2016,18-10-2016,2,7,DELIVERED,,,
511,377,4,18-10-2016,20-10-2016,19-10-2016,2,7,DELIVERED,,,
512,8,4,19-10-2016,22-10-2016,20-10-2016,2,7,DELIVERED,,,
513,155,4,19-10-2016,21-10-2016,21-10-2016,2,6,DELIVERED,,,
514,927,4,19-10-2016,21-10-2016,20-10-2016,2,7,DELIVERED,,,
515,986,4,19-10-2016,20-10-2016,22-10-2016,2,6,DELIVERED,,,
516,111,4,21-10-2016,23-10-2016,24-10-2016,2,6,DELIVERED,,,
517,613,4,21-10-2016,22-10-2016,24-10-2016,2,6,DELIVERED,,,
518,1374,4,22-10-2016,24-10-2016,25-10-2016,1,2,DELIVERED,,,
519,54,4,22-10-2016,23-10-2016,24-10-2016,2,7,DELIVERED,,,
520,639,4,23-10-2016,26-10-2016,24-10-2016,2,7,DELIVERED,,,
521,664,4,23-10-2016,25-10-2016,25-10-2016,2,6,DELIVERED,,,
522,724,4,23-10-2016,24-10-2016,24-10-2016,2,7,DELIVERED,,,
523,1056,4,24-10-2016,26-10-2016,27-10-2016,2,6,DELIVERED,,,
524,569,4,25-10-2016,26-10-2016,27-10-2016,1,2,DELIVERED,,,
525,1315,4,26-10-2016,28-10-2016,29-10-2016,1,3,DELIVERED,,,
526,1096,4,26-10-2016,28-10-2016,28-10-2016,2,6,DELIVERED,,,
527,506,4,27-10-2016,29-10-2016,28-10-2016,1,2,DELIVERED,,,
528,676,4,28-10-2016,31-10-2016,31-10-2016,2,7,DELIVERED,,,
529,753,4,28-10-2016,30-10-2016,31-10-2016,2,7,DELIVERED,,,
530,773,4,28-10-2016,31-10-2016,31-10-2016,2,6,DELIVERED,,,
531,116,4,28-10-2016,29-10-2016,30-10-2016,3,8,DELIVERED,,,
532,817,4,29-10-2016,31-10-2016,30-10-2016,2,7,DELIVERED,,,
533,1334,4,29-10-2016,01-11-2016,01-11-2016,2,6,DELIVERED,,,
534,1406,4,29-10-2016,30-10-2016,31-10-2016,2,7,DELIVERED,,,
535,835,4,29-10-2016,31-10-2016,01-11-2016,3,9,DELIVERED,,,
536,759,4,31-10-2016,02-11-2016,01-11-2016,1,3,DELIVERED,,,
537,1353,4,31-10-2016,01-11-2016,03-11-2016,1,2,DELIVERED,,,
538,341,4,02-11-2016,05-11-2016,05-11-2016,2,6,DELIVERED,,,
539,1144,4,02-11-2016,04-11-2016,03-11-2016,2,7,DELIVERED,,,
540,1429,4,03-11-2016,05-11-2016,06-11-2016,1,3,DELIVERED,,,
541,1228,4,04-11-2016,07-11-2016,07-11-2016,1,3,DELIVERED,,,
542,313,4,04-11-2016,06-11-2016,05-11-2016,2,7,DELIVERED,,,
543,62,4,06-11-2016,09-11-2016,08-11-2016,2,6,DELIVERED,,,
544,321,4,06-11-2016,07-11-2016,08-11-2016,2,7,DELIVERED,,,
545,1108,4,08-11-2016,10-11-2016,09-11-2016,3,9,DELIVERED,,,
546,470,4,09-11-2016,12-11-2016,10-11-2016,2,7,DELIVERED,,,
547,20,4,09-11-2016,11-11-2016,10-11-2016,3,8,DELIVERED,,,
548,739,4,11-11-2016,13-11-2016,13-11-2016,2,7,DELIVERED,,,
549,64,3,12-11-2016,12-11-2016,NULL,3,9,PENDING,,,
550,892,4,12-11-2016,14-11-2016,15-11-2016,2,7,DELIVERED,,,
551,1169,4,12-11-2016,13-11-2016,13-11-2016,2,6,DELIVERED,,,
552,1282,4,12-11-2016,15-11-2016,13-11-2016,2,7,DELIVERED,,,
553,913,4,12-11-2016,13-11-2016,15-11-2016,3,9,DELIVERED,,,
554,104,4,13-11-2016,14-11-2016,16-11-2016,1,3,DELIVERED,,,
555,212,4,13-11-2016,14-11-2016,16-11-2016,2,7,DELIVERED,,,
556,61,4,13-11-2016,14-11-2016,15-11-2016,3,9,DELIVERED,,,
557,1248,4,14-11-2016,17-11-2016,15-11-2016,2,6,DELIVERED,,,
558,1443,4,15-11-2016,16-11-2016,17-11-2016,2,7,DELIVERED,,,
559,959,4,16-11-2016,17-11-2016,17-11-2016,1,2,DELIVERED,,,
560,1405,4,18-11-2016,19-11-2016,21-11-2016,2,6,DELIVERED,,,
561,90,4,19-11-2016,22-11-2016,22-11-2016,2,6,DELIVERED,,,
562,942,4,19-11-2016,20-11-2016,22-11-2016,2,7,DELIVERED,,,
563,365,4,20-11-2016,22-11-2016,21-11-2016,2,6,DELIVERED,,,
564,1058,4,20-11-2016,23-11-2016,22-11-2016,2,7,DELIVERED,,,
565,894,4,21-11-2016,22-11-2016,22-11-2016,2,7,DELIVERED,,,
566,298,4,22-11-2016,25-11-2016,23-11-2016,1,3,DELIVERED,,,
567,1430,4,22-11-2016,23-11-2016,23-11-2016,1,2,DELIVERED,,,
568,1275,4,23-11-2016,25-11-2016,24-11-2016,1,3,DELIVERED,,,
569,707,4,23-11-2016,24-11-2016,25-11-2016,2,6,DELIVERED,,,
570,989,4,23-11-2016,24-11-2016,25-11-2016,2,6,DELIVERED,,,
571,5,4,24-11-2016,25-11-2016,27-11-2016,1,2,DELIVERED,,,
572,178,4,24-11-2016,26-11-2016,26-11-2016,2,6,DELIVERED,,,
573,423,4,24-11-2016,26-11-2016,27-11-2016,2,6,DELIVERED,,,
574,833,4,26-11-2016,27-11-2016,29-11-2016,2,7,DELIVERED,,,
575,33,4,27-11-2016,28-11-2016,30-11-2016,1,3,DELIVERED,,,
576,1272,4,27-11-2016,30-11-2016,28-11-2016,1,3,DELIVERED,,,
577,445,4,27-11-2016,30-11-2016,29-11-2016,2,6,DELIVERED,,,
578,819,4,27-11-2016,28-11-2016,29-11-2016,2,7,DELIVERED,,,
579,160,4,27-11-2016,30-11-2016,29-11-2016,3,8,DELIVERED,,,
580,581,4,30-11-2016,02-12-2016,02-12-2016,1,3,DELIVERED,,,
581,688,4,03-12-2016,05-12-2016,06-12-2016,1,3,DELIVERED,,,
582,32,3,04-12-2016,04-12-2016,NULL,1,2,PENDING,,,
583,792,4,04-12-2016,05-12-2016,07-12-2016,2,7,DELIVERED,,,
584,1209,4,04-12-2016,05-12-2016,05-12-2016,2,7,DELIVERED,,,
585,1219,4,04-12-2016,05-12-2016,05-12-2016,2,7,DELIVERED,,,
586,1306,4,04-12-2016,06-12-2016,05-12-2016,2,6,DELIVERED,,,
587,487,4,06-12-2016,08-12-2016,08-12-2016,1,2,DELIVERED,,,
588,102,4,06-12-2016,07-12-2016,07-12-2016,2,7,DELIVERED,,,
589,719,4,06-12-2016,07-12-2016,07-12-2016,2,7,DELIVERED,,,
590,990,4,06-12-2016,09-12-2016,07-12-2016,2,7,DELIVERED,,,
591,1211,4,06-12-2016,09-12-2016,09-12-2016,2,7,DELIVERED,,,
592,1232,4,06-12-2016,08-12-2016,08-12-2016,2,7,DELIVERED,,,
593,50,4,07-12-2016,10-12-2016,08-12-2016,3,8,DELIVERED,,,
594,1318,4,07-12-2016,08-12-2016,08-12-2016,3,8,DELIVERED,,,
595,538,4,08-12-2016,09-12-2016,11-12-2016,1,2,DELIVERED,,,
596,952,4,08-12-2016,09-12-2016,09-12-2016,1,3,DELIVERED,,,
597,1121,4,08-12-2016,09-12-2016,10-12-2016,2,6,DELIVERED,,,
598,40,3,09-12-2016,09-12-2016,NULL,1,3,PENDING,,,
599,1,4,09-12-2016,10-12-2016,12-12-2016,2,6,DELIVERED,,,
600,624,4,09-12-2016,12-12-2016,11-12-2016,2,7,DELIVERED,,,
601,683,4,09-12-2016,10-12-2016,10-12-2016,2,6,DELIVERED,,,
602,823,4,09-12-2016,10-12-2016,11-12-2016,2,6,DELIVERED,,,
603,1032,4,09-12-2016,10-12-2016,10-12-2016,2,7,DELIVERED,,,
604,96,4,10-12-2016,13-12-2016,12-12-2016,2,7,DELIVERED,,,
605,1208,4,10-12-2016,11-12-2016,12-12-2016,2,6,DELIVERED,,,
606,18,4,11-12-2016,12-12-2016,13-12-2016,2,7,DELIVERED,,,
607,309,4,11-12-2016,14-12-2016,13-12-2016,2,6,DELIVERED,,,
608,1103,4,12-12-2016,15-12-2016,14-12-2016,1,3,DELIVERED,,,
609,896,4,12-12-2016,13-12-2016,14-12-2016,2,7,DELIVERED,,,
610,711,4,13-12-2016,15-12-2016,14-12-2016,2,6,DELIVERED,,,
611,1073,4,15-12-2016,17-12-2016,18-12-2016,2,7,DELIVERED,,,
612,634,4,16-12-2016,17-12-2016,17-12-2016,2,7,DELIVERED,,,
613,1159,4,17-12-2016,19-12-2016,19-12-2016,2,7,DELIVERED,,,
614,654,4,18-12-2016,21-12-2016,21-12-2016,1,2,DELIVERED,,,
615,560,4,19-12-2016,22-12-2016,21-12-2016,3,9,DELIVERED,,,
616,1444,4,20-12-2016,23-12-2016,23-12-2016,2,6,DELIVERED,,,
617,118,4,21-12-2016,23-12-2016,23-12-2016,2,7,DELIVERED,,,
618,131,4,21-12-2016,22-12-2016,22-12-2016,2,6,DELIVERED,,,
619,454,4,22-12-2016,25-12-2016,25-12-2016,2,7,DELIVERED,,,
620,466,4,22-12-2016,24-12-2016,24-12-2016,2,6,DELIVERED,,,
621,1157,4,23-12-2016,25-12-2016,24-12-2016,2,6,DELIVERED,,,
622,1398,4,23-12-2016,26-12-2016,25-12-2016,2,7,DELIVERED,,,
623,678,4,24-12-2016,26-12-2016,27-12-2016,2,6,DELIVERED,,,
624,814,4,24-12-2016,25-12-2016,27-12-2016,2,6,DELIVERED,,,
625,1163,4,25-12-2016,28-12-2016,26-12-2016,1,2,DELIVERED,,,
626,130,4,25-12-2016,28-12-2016,27-12-2016,2,7,DELIVERED,,,
627,1119,4,25-12-2016,26-12-2016,28-12-2016,2,6,DELIVERED,,,
628,561,4,26-12-2016,29-12-2016,27-12-2016,1,3,DELIVERED,,,
629,973,4,26-12-2016,27-12-2016,29-12-2016,1,2,DELIVERED,,,
630,1404,4,26-12-2016,27-12-2016,28-12-2016,2,6,DELIVERED,,,
631,855,4,27-12-2016,29-12-2016,29-12-2016,1,3,DELIVERED,,,
632,163,4,27-12-2016,29-12-2016,29-12-2016,2,7,DELIVERED,,,
633,1040,4,28-12-2016,31-12-2016,30-12-2016,3,8,DELIVERED,,,
634,27,4,29-12-2016,01-01-2017,30-12-2016,2,6,DELIVERED,,,
635,520,4,30-12-2016,02-01-2017,31-12-2016,2,6,DELIVERED,,,
636,532,4,03-01-2017,04-01-2017,05-01-2017,1,2,DELIVERED,,,
637,512,4,03-01-2017,05-01-2017,05-01-2017,2,6,DELIVERED,,,
638,1302,4,04-01-2017,05-01-2017,06-01-2017,2,7,DELIVERED,,,
639,550,4,06-01-2017,07-01-2017,07-01-2017,2,6,DELIVERED,,,
640,1093,4,06-01-2017,08-01-2017,07-01-2017,2,6,DELIVERED,,,
641,673,4,07-01-2017,10-01-2017,08-01-2017,1,3,DELIVERED,,,
642,847,4,07-01-2017,09-01-2017,10-01-2017,2,7,DELIVERED,,,
643,901,4,08-01-2017,09-01-2017,11-01-2017,1,3,DELIVERED,,,
644,439,4,08-01-2017,11-01-2017,10-01-2017,2,6,DELIVERED,,,
645,1199,4,08-01-2017,11-01-2017,10-01-2017,2,6,DELIVERED,,,
646,975,4,09-01-2017,12-01-2017,11-01-2017,1,2,DELIVERED,,,
647,283,4,09-01-2017,10-01-2017,11-01-2017,2,7,DELIVERED,,,
648,684,4,09-01-2017,11-01-2017,11-01-2017,2,6,DELIVERED,,,
649,1153,4,10-01-2017,11-01-2017,13-01-2017,1,3,DELIVERED,,,
650,729,4,11-01-2017,14-01-2017,12-01-2017,1,2,DELIVERED,,,
651,190,4,11-01-2017,13-01-2017,13-01-2017,2,7,DELIVERED,,,
652,985,4,12-01-2017,15-01-2017,13-01-2017,3,9,DELIVERED,,,
653,1249,4,14-01-2017,17-01-2017,15-01-2017,1,2,DELIVERED,,,
654,1129,4,14-01-2017,15-01-2017,17-01-2017,2,7,DELIVERED,,,
655,347,4,16-01-2017,17-01-2017,18-01-2017,1,3,DELIVERED,,,
656,949,4,16-01-2017,17-01-2017,18-01-2017,2,7,DELIVERED,,,
657,349,4,17-01-2017,19-01-2017,20-01-2017,1,2,DELIVERED,,,
658,1051,4,17-01-2017,18-01-2017,18-01-2017,2,7,DELIVERED,,,
659,1391,4,17-01-2017,19-01-2017,18-01-2017,2,7,DELIVERED,,,
660,383,4,18-01-2017,19-01-2017,19-01-2017,2,7,DELIVERED,,,
661,626,4,18-01-2017,19-01-2017,20-01-2017,2,6,DELIVERED,,,
662,1125,4,19-01-2017,20-01-2017,20-01-2017,1,3,DELIVERED,,,
663,344,4,20-01-2017,22-01-2017,23-01-2017,1,3,DELIVERED,,,
664,681,4,20-01-2017,23-01-2017,22-01-2017,2,7,DELIVERED,,,
665,29,4,21-01-2017,22-01-2017,23-01-2017,2,6,DELIVERED,,,
666,770,4,21-01-2017,22-01-2017,24-01-2017,2,7,DELIVERED,,,
667,858,4,22-01-2017,24-01-2017,25-01-2017,2,7,DELIVERED,,,
668,297,4,22-01-2017,23-01-2017,24-01-2017,3,8,DELIVERED,,,
669,745,4,23-01-2017,24-01-2017,26-01-2017,2,7,DELIVERED,,,
670,361,4,24-01-2017,25-01-2017,25-01-2017,2,6,DELIVERED,,,
671,922,4,25-01-2017,28-01-2017,26-01-2017,2,7,DELIVERED,,,
672,908,4,26-01-2017,29-01-2017,29-01-2017,2,6,DELIVERED,,,
673,64,4,26-01-2017,28-01-2017,27-01-2017,3,9,DELIVERED,,,
674,733,4,27-01-2017,28-01-2017,29-01-2017,2,6,DELIVERED,,,
675,291,4,28-01-2017,31-01-2017,30-01-2017,2,7,DELIVERED,,,
676,790,4,28-01-2017,30-01-2017,31-01-2017,2,7,DELIVERED,,,
